timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-05-15 00:46:00,317,316,216,0,575,849,0
2026-05-15 01:46:00,342,317,214,0,543,873,0
2026-05-15 02:46:00,351,317,214,0,525,882,0
2026-05-15 03:46:00,345,321,217,0,518,883,0
2026-05-15 04:46:00,234,323,214,0,526,770,0
2026-05-15 05:46:00,319,330,214,0,562,863,0
2026-05-15 06:46:00,345,332,212,20,643,909,0
2026-05-15 07:46:00,321,337,207,57,730,922,0
2026-05-15 08:46:00,262,341,214,65,795,882,0
2026-05-15 09:46:00,331,346,214,66,820,957,0
2026-05-15 10:46:00,331,350,216,67,835,964,0
2026-05-15 11:46:00,336,350,216,68,831,970,0
2026-05-15 12:46:00,265,351,215,68,827,899,0
2026-05-15 13:46:00,222,351,216,68,819,857,0
2026-05-15 14:46:00,287,350,216,68,813,921,0
2026-05-15 15:46:00,297,352,217,67,812,933,0
2026-05-15 16:46:00,241,353,217,24,809,835,0
2026-05-15 17:46:00,207,353,216,20,812,796,0
2026-05-15 18:46:00,205,352,209,40,796,806,0
2026-05-15 19:46:00,177,353,208,29,774,767,0
2026-05-15 20:46:00,161,352,214,0,769,727,0
2026-05-15 21:46:00,149,352,210,0,759,710,0
2026-05-15 22:46:00,78,351,217,0,704,645,0
2026-05-15 23:46:00,69,353,220,0,633,641,0
