timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-01-24 00:46:00,221,198,517,0,795,935,0
2026-01-24 01:46:00,316,200,471,0,779,986,0
2026-01-24 02:46:00,356,201,469,0,759,1025,0
2026-01-24 03:46:00,345,203,468,0,749,1015,0
2026-01-24 04:46:00,346,205,467,0,742,1017,0
2026-01-24 05:46:00,343,206,469,0,757,1017,0
2026-01-24 06:46:00,337,215,466,0,807,1017,0
2026-01-24 07:46:00,306,214,467,0,872,987,0
2026-01-24 08:46:00,321,210,466,9,926,1006,0
2026-01-24 09:46:00,320,206,475,34,936,1035,0
2026-01-24 10:46:00,322,205,477,86,938,1090,0
2026-01-24 11:46:00,322,204,467,82,930,1075,0
2026-01-24 12:46:00,287,200,475,71,914,1033,0
2026-01-24 13:46:00,327,200,476,80,891,1083,0
2026-01-24 14:46:00,323,199,468,70,871,1060,0
2026-01-24 15:46:00,211,199,474,59,869,943,0
2026-01-24 16:46:00,217,199,477,14,904,907,0
2026-01-24 17:46:00,191,204,466,0,973,861,0
2026-01-24 18:46:00,152,204,467,0,984,823,0
2026-01-24 19:46:00,165,204,469,0,966,838,0
2026-01-24 20:46:00,157,204,463,0,935,824,0
2026-01-24 21:46:00,197,204,466,0,895,867,0
2026-01-24 22:46:00,166,203,468,0,848,837,0
2026-01-24 23:46:00,170,203,459,0,740,832,0
