timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-03-29 00:46:00,37,304,216,0,554,556,0
2026-03-29 01:46:00,59,301,216,0,532,575,0
2026-03-29 02:46:00,89,300,215,0,516,603,0
2026-03-29 03:46:00,97,302,214,0,513,612,0
2026-03-29 04:46:00,104,301,215,0,517,619,0
2026-03-29 05:46:00,107,301,215,0,534,622,0
2026-03-29 06:46:00,92,302,215,0,565,608,0
2026-03-29 07:46:00,86,302,215,19,606,622,0
2026-03-29 08:46:00,102,302,213,55,668,672,0
2026-03-29 09:46:00,74,302,185,65,707,626,0
2026-03-29 10:46:00,90,301,184,66,713,641,0
2026-03-29 11:46:00,53,302,217,62,720,634,0
2026-03-29 12:46:00,61,301,216,63,715,641,0
2026-03-29 13:46:00,78,305,217,62,701,662,0
2026-03-29 14:46:00,69,304,218,56,690,647,0
2026-03-29 15:46:00,65,308,216,66,690,655,0
2026-03-29 16:46:00,71,307,217,64,692,659,0
2026-03-29 17:46:00,153,311,217,12,700,693,0
2026-03-29 18:46:00,151,309,215,7,715,682,0
2026-03-29 19:46:00,133,310,216,0,717,659,0
2026-03-29 20:46:00,154,310,215,0,715,679,0
2026-03-29 21:46:00,141,311,216,0,710,668,0
2026-03-29 22:46:00,121,312,216,0,666,649,0
2026-03-29 23:46:00,95,310,214,0,607,618,0
