timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-08-29 00:46:00,48,218,366,0,645,632,0
2025-08-29 01:46:00,73,218,372,0,609,663,0
2025-08-29 02:46:00,93,220,275,0,585,587,0
2025-08-29 03:46:00,77,220,278,0,574,575,0
2025-08-29 04:46:00,55,219,279,0,577,553,0
2025-08-29 05:46:00,52,221,282,0,609,555,0
2025-08-29 06:46:00,43,222,309,0,662,574,0
2025-08-29 07:46:00,37,221,310,21,736,589,0
2025-08-29 08:46:00,21,220,301,63,810,605,0
2025-08-29 09:46:00,30,220,302,88,845,640,0
2025-08-29 10:46:00,29,222,296,104,856,651,0
2025-08-29 11:46:00,53,221,278,114,869,666,0
2025-08-29 12:46:00,69,219,276,136,880,700,0
2025-08-29 13:46:00,67,218,245,81,881,611,0
2025-08-29 14:46:00,82,218,243,101,889,644,0
2025-08-29 15:46:00,224,218,245,66,905,753,0
2025-08-29 16:46:00,168,218,245,46,915,677,0
2025-08-29 17:46:00,127,218,250,126,902,721,0
2025-08-29 18:46:00,153,219,303,29,898,704,0
