timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-02-02 00:46:00,414,307,381,0,660,1101,0
2026-02-02 01:46:00,408,309,187,0,632,903,0
2026-02-02 02:46:00,393,308,186,0,617,886,0
2026-02-02 03:46:00,389,308,187,0,611,883,0
2026-02-02 04:46:00,412,304,186,0,620,901,0
2026-02-02 05:46:00,416,303,269,0,667,987,0
2026-02-02 06:46:00,395,303,360,0,761,1057,0
2026-02-02 07:46:00,390,304,423,1,863,1118,0
2026-02-02 08:46:00,392,305,426,33,918,1156,0
2026-02-02 09:46:00,392,304,325,76,921,1097,0
2026-02-02 10:46:00,413,304,266,103,912,1086,0
2026-02-02 11:46:00,409,304,299,89,901,1101,0
2026-02-02 12:46:00,393,298,297,75,886,1063,0
2026-02-02 13:46:00,418,295,274,68,873,1055,0
2026-02-02 14:46:00,413,295,302,52,861,1062,0
2026-02-02 15:46:00,416,291,312,70,858,1089,0
2026-02-02 16:46:00,387,284,367,10,880,1048,0
2026-02-02 17:46:00,316,280,599,0,930,1195,0
2026-02-02 18:46:00,361,281,637,0,954,1279,0
2026-02-02 19:46:00,371,280,651,0,945,1302,0
2026-02-02 20:46:00,344,275,624,0,909,1243,0
2026-02-02 21:46:00,296,271,631,0,850,1198,0
2026-02-02 22:46:00,254,268,643,0,782,1165,0
2026-02-02 23:46:00,302,264,588,0,712,1154,0
