timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-12-07 00:46:00,437,224,201,0,664,861,0
2025-12-07 01:46:00,432,224,198,0,634,853,0
2025-12-07 02:46:00,425,223,197,0,618,844,0
2025-12-07 03:46:00,425,224,198,0,613,846,0
2025-12-07 04:46:00,427,225,199,0,617,850,0
2025-12-07 05:46:00,428,225,200,0,631,853,0
2025-12-07 06:46:00,428,225,203,0,666,856,0
2025-12-07 07:46:00,425,224,248,0,720,897,0
2025-12-07 08:46:00,384,226,198,4,769,812,0
2025-12-07 09:46:00,417,226,201,18,809,862,0
2025-12-07 10:46:00,425,225,202,28,837,880,0
2025-12-07 11:46:00,326,227,202,41,827,796,0
2025-12-07 12:46:00,315,224,202,29,810,770,0
2025-12-07 13:46:00,437,223,201,25,800,886,0
2025-12-07 14:46:00,440,224,201,20,798,885,0
2025-12-07 15:46:00,391,227,200,9,804,827,0
2025-12-07 16:46:00,361,228,343,0,825,932,0
2025-12-07 17:46:00,352,226,355,0,831,933,0
