timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-05-18 00:46:00,161,300,157,0,601,618,0
2026-05-18 01:46:00,143,297,157,0,576,597,0
2026-05-18 02:46:00,148,298,156,0,565,602,0
2026-05-18 03:46:00,131,297,156,0,561,584,0
2026-05-18 04:46:00,159,296,156,0,572,611,0
2026-05-18 05:46:00,139,296,156,0,613,591,0
2026-05-18 06:46:00,142,295,154,18,697,609,0
2026-05-18 07:46:00,189,296,155,25,789,665,0
2026-05-18 08:46:00,181,306,156,15,849,658,0
2026-05-18 09:46:00,148,306,156,16,868,626,0
2026-05-18 10:46:00,128,315,156,92,867,691,0
2026-05-18 11:46:00,97,319,156,83,857,655,0
2026-05-18 12:46:00,146,320,156,25,846,647,0
2026-05-18 13:46:00,99,321,156,46,834,622,0
2026-05-18 14:46:00,47,320,155,61,824,583,0
2026-05-18 15:46:00,49,321,156,44,820,570,0
2026-05-18 16:46:00,75,321,216,102,818,714,0
2026-05-18 17:46:00,80,321,217,57,816,675,0
2026-05-18 18:46:00,59,321,216,71,799,667,0
2026-05-18 19:46:00,51,324,348,20,789,743,0
2026-05-18 20:46:00,21,324,313,1,794,659,0
2026-05-18 21:46:00,40,328,289,0,783,656,0
2026-05-18 22:46:00,53,328,298,0,721,679,0
2026-05-18 23:46:00,70,328,390,0,640,788,0
