timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-03-31 00:46:00,163,299,659,0,569,1120,0
2026-03-31 01:46:00,105,300,216,0,572,620,0
2026-03-31 02:46:00,87,299,217,0,569,602,0
2026-03-31 03:46:00,92,303,273,0,569,667,0
2026-03-31 04:46:00,118,302,460,0,580,879,0
2026-03-31 05:46:00,123,302,525,0,622,949,0
2026-03-31 06:46:00,147,302,660,0,715,1109,0
2026-03-31 07:46:00,121,302,660,2,822,1085,0
2026-03-31 08:46:00,136,335,661,14,878,1146,0
2026-03-31 09:46:00,143,306,662,24,888,1135,0
2026-03-31 10:46:00,165,307,665,48,878,1185,0
2026-03-31 11:46:00,124,296,660,76,867,1156,0
2026-03-31 12:46:00,115,307,662,61,850,1145,0
2026-03-31 13:46:00,110,308,647,106,834,1171,0
2026-03-31 14:46:00,69,308,660,58,819,1095,0
2026-03-31 15:46:00,44,306,667,62,814,1079,0
2026-03-31 16:46:00,34,306,668,21,815,1029,0
2026-03-31 17:46:00,58,302,666,13,810,1039,0
2026-03-31 18:46:00,55,303,664,13,799,1035,0
2026-03-31 19:46:00,43,305,620,0,801,968,0
2026-03-31 20:46:00,31,304,663,0,812,997,0
2026-03-31 21:46:00,29,303,663,0,785,994,0
2026-03-31 22:46:00,8,304,661,0,720,972,0
2026-03-31 23:46:00,0,304,606,0,623,908,0
