timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-06-15 00:46:00,11,315,594,0,639,919,0
2026-06-15 01:46:00,18,315,592,0,598,925,0
2026-06-15 02:46:00,48,315,416,0,578,779,0
2026-06-15 03:46:00,98,315,396,0,569,809,0
2026-06-15 04:46:00,119,315,397,0,575,831,0
2026-06-15 05:46:00,123,311,486,1,603,921,0
2026-06-15 06:46:00,94,311,352,54,666,811,0
2026-06-15 07:46:00,59,311,300,125,745,795,0
2026-06-15 08:46:00,46,312,299,138,818,795,0
2026-06-15 09:46:00,34,314,296,144,858,788,0
2026-06-15 10:46:00,40,309,300,144,880,793,0
2026-06-15 11:46:00,64,309,300,112,898,785,0
2026-06-15 12:46:00,80,309,355,127,906,871,0
2026-06-15 13:46:00,109,311,353,125,911,898,0
2026-06-15 14:46:00,92,310,454,144,924,1000,0
2026-06-15 15:46:00,96,309,592,101,945,1098,0
2026-06-15 16:46:00,117,310,604,64,969,1095,0
2026-06-15 17:46:00,140,310,598,128,959,1176,0
2026-06-15 18:46:00,105,313,591,73,926,1082,0
2026-06-15 19:46:00,44,312,601,56,891,1013,0
2026-06-15 20:46:00,11,312,597,3,865,923,0
2026-06-15 21:46:00,17,311,586,0,846,913,0
2026-06-15 22:46:00,35,312,588,0,795,934,0
2026-06-15 23:46:00,60,313,580,0,908,952,0
