timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-01-12 00:46:00,367,261,216,0,657,844,0
2026-01-12 01:46:00,355,261,216,0,633,832,0
2026-01-12 02:46:00,357,260,214,0,616,831,0
2026-01-12 03:46:00,287,260,340,0,609,887,0
2026-01-12 04:46:00,363,263,369,0,617,995,0
2026-01-12 05:46:00,366,266,417,0,663,1049,0
2026-01-12 06:46:00,359,267,427,0,757,1053,0
2026-01-12 07:46:00,315,269,456,0,857,1040,0
2026-01-12 08:46:00,241,270,338,4,913,853,0
2026-01-12 09:46:00,308,269,343,12,920,932,0
2026-01-12 10:46:00,324,271,355,44,914,994,0
2026-01-12 11:46:00,302,268,306,48,902,924,0
2026-01-12 12:46:00,271,267,286,73,888,897,0
2026-01-12 13:46:00,248,267,246,62,875,823,0
2026-01-12 14:46:00,285,267,246,14,863,812,0
2026-01-12 15:46:00,383,268,244,10,859,905,0
2026-01-12 16:46:00,414,264,253,3,879,934,0
2026-01-12 17:46:00,399,265,407,0,921,1071,0
2026-01-12 18:46:00,393,260,406,0,940,1059,0
2026-01-12 19:46:00,412,261,389,0,933,1062,0
2026-01-12 20:46:00,386,268,351,0,884,1005,0
2026-01-12 21:46:00,375,267,225,0,854,867,0
2026-01-12 22:46:00,370,266,225,0,765,861,0
2026-01-12 23:46:00,402,265,244,0,742,911,0
