timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-08-27 00:46:00,78,214,638,0,693,929,0
2026-08-27 01:46:00,80,214,639,0,647,932,0
2026-08-27 02:46:00,46,218,637,0,614,900,0
2026-08-27 03:46:00,56,217,637,0,598,909,0
2026-08-27 04:46:00,53,217,630,0,597,899,0
2026-08-27 05:46:00,43,217,625,0,620,884,0
2026-08-27 06:46:00,34,218,623,1,627,876,0
2026-08-27 07:46:00,28,219,624,49,764,920,0
2026-08-27 08:46:00,18,214,621,64,847,917,0
2026-08-27 09:46:00,9,218,623,99,906,949,0
2026-08-27 10:46:00,43,219,622,86,950,970,0
2026-08-27 11:46:00,22,218,630,103,991,973,0
2026-08-27 12:46:00,107,218,614,58,1021,997,0
2026-08-27 13:46:00,76,218,617,72,1046,983,0
2026-08-27 14:46:00,34,214,621,86,1073,955,0
2026-08-27 15:46:00,134,217,628,81,1095,1060,0
2026-08-27 16:46:00,101,216,629,10,1102,956,0
2026-08-27 17:46:00,174,218,618,18,1084,1028,0
2026-08-27 18:46:00,102,217,646,56,1056,1021,0
2026-08-27 19:46:00,139,217,645,4,1010,1005,0
2026-08-27 20:46:00,183,213,648,0,967,1044,0
2026-08-27 21:46:00,70,213,665,0,958,947,0
2026-08-27 22:46:00,77,213,665,0,864,954,0
2026-08-27 23:46:00,79,212,666,0,755,956,0
