timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-06-06 00:46:00,138,382,239,0,639,758,0
2026-06-06 01:46:00,167,381,201,0,616,748,0
2026-06-06 02:46:00,170,381,199,0,591,749,0
2026-06-06 03:46:00,153,380,201,0,580,733,0
2026-06-06 04:46:00,162,379,201,0,572,742,0
2026-06-06 05:46:00,200,378,202,1,581,781,0
2026-06-06 06:46:00,180,379,201,41,602,801,0
2026-06-06 07:46:00,133,378,208,24,646,743,0
2026-06-06 08:46:00,78,379,208,39,685,704,0
2026-06-06 09:46:00,112,376,208,53,715,749,0
2026-06-06 10:46:00,103,376,207,65,750,751,0
2026-06-06 11:46:00,94,376,210,91,762,771,0
2026-06-06 12:46:00,38,376,211,126,770,751,0
2026-06-06 13:46:00,14,376,207,115,764,712,0
2026-06-06 14:46:00,20,376,209,48,764,653,0
2026-06-06 15:46:00,85,375,208,95,753,763,0
2026-06-06 16:46:00,115,375,207,53,747,750,0
2026-06-06 17:46:00,101,375,209,19,754,704,0
2026-06-06 18:46:00,84,376,210,50,748,720,0
2026-06-06 19:46:00,180,375,226,5,740,786,0
2026-06-06 20:46:00,141,376,213,3,737,733,0
2026-06-06 21:46:00,165,377,213,0,744,755,0
2026-06-06 22:46:00,242,373,212,0,711,826,0
2026-06-06 23:46:00,220,372,203,0,659,794,0
