timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-03-26 00:46:00,241,278,214,0,583,732,0
2026-03-26 01:46:00,134,278,220,0,548,631,0
2026-03-26 02:46:00,92,277,215,0,536,583,0
2026-03-26 03:46:00,35,279,216,0,533,529,0
2026-03-26 04:46:00,23,276,255,0,544,553,0
2026-03-26 05:46:00,22,277,375,0,590,673,0
2026-03-26 06:46:00,20,279,603,0,684,902,0
2026-03-26 07:46:00,109,279,582,4,795,974,0
2026-03-26 08:46:00,107,279,566,18,859,970,0
2026-03-26 09:46:00,123,282,520,42,876,967,0
2026-03-26 10:46:00,128,281,393,38,871,840,0
2026-03-26 11:46:00,163,280,356,56,862,855,0
2026-03-26 12:46:00,225,281,276,49,848,831,0
2026-03-26 13:46:00,242,283,213,53,833,791,0
2026-03-26 14:46:00,210,289,213,58,821,770,0
2026-03-26 15:46:00,212,289,214,44,819,759,0
2026-03-26 16:46:00,305,287,214,66,819,872,0
2026-03-26 17:46:00,276,285,215,72,817,848,0
2026-03-26 18:46:00,259,286,216,52,807,813,0
2026-03-26 19:46:00,214,287,385,1,811,887,0
2026-03-26 20:46:00,191,287,299,0,825,776,0
2026-03-26 21:46:00,164,288,461,0,795,912,0
2026-03-26 22:46:00,70,289,505,0,732,863,0
2026-03-26 23:46:00,78,288,546,0,637,911,0
