timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-03-20 00:46:00,314,275,216,0,551,805,0
2026-03-20 01:46:00,352,279,217,0,521,848,0
2026-03-20 02:46:00,376,278,176,0,500,830,0
2026-03-20 03:46:00,347,278,176,0,493,800,0
2026-03-20 04:46:00,294,276,175,0,499,745,0
2026-03-20 05:46:00,177,276,215,0,534,668,0
2026-03-20 06:46:00,278,277,215,0,613,770,0
2026-03-20 07:46:00,313,275,257,6,708,851,0
2026-03-20 08:46:00,308,274,256,72,777,910,0
2026-03-20 09:46:00,249,275,217,61,797,802,0
2026-03-20 10:46:00,357,276,217,127,814,977,0
2026-03-20 11:46:00,349,277,214,129,816,969,0
2026-03-20 12:46:00,384,276,210,132,818,1002,0
2026-03-20 13:46:00,360,276,209,125,816,970,0
2026-03-20 14:46:00,363,277,206,93,814,939,0
2026-03-20 15:46:00,366,283,204,114,822,967,0
2026-03-20 16:46:00,383,288,204,110,822,985,0
2026-03-20 17:46:00,383,288,203,89,821,963,0
2026-03-20 18:46:00,366,287,242,17,795,912,0
2026-03-20 19:46:00,314,287,394,0,775,994,0
2026-03-20 20:46:00,213,286,241,0,762,739,0
2026-03-20 21:46:00,260,283,213,0,752,755,0
2026-03-20 22:46:00,280,284,225,0,692,788,0
2026-03-20 23:46:00,246,283,217,0,610,745,0
