timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-07-22 00:46:00,89,281,630,1,801,1001,0
2026-07-22 01:46:00,23,280,633,1,684,937,0
2026-07-22 02:46:00,4,278,634,1,655,917,0
2026-07-22 03:46:00,3,278,638,1,633,920,0
2026-07-22 04:46:00,1,274,635,1,625,911,0
2026-07-22 05:46:00,0,277,634,2,643,912,0
2026-07-22 06:46:00,0,277,632,11,703,919,0
2026-07-22 07:46:00,0,277,632,52,784,959,0
2026-07-22 08:46:00,0,280,629,45,861,954,0
2026-07-22 09:46:00,0,280,605,73,917,956,0
2026-07-22 10:46:00,0,281,467,101,955,846,0
2026-07-22 11:46:00,0,282,465,82,984,827,0
2026-07-22 12:46:00,2,278,469,114,1010,863,0
2026-07-22 13:46:00,3,270,464,124,1037,861,0
2026-07-22 14:46:00,9,273,601,125,1065,1008,0
2026-07-22 15:46:00,15,269,593,70,1071,947,0
2026-07-22 16:46:00,21,267,601,33,1095,922,0
2026-07-22 17:46:00,42,270,595,19,1083,926,0
2026-07-22 18:46:00,56,269,603,9,1063,937,0
2026-07-22 19:46:00,115,268,592,6,1040,981,0
2026-07-22 20:46:00,80,266,590,2,1016,938,0
2026-07-22 21:46:00,63,266,622,1,989,952,0
2026-07-22 22:46:00,50,268,629,1,922,948,0
2026-07-22 23:46:00,12,267,623,1,824,903,0
