timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-06-08 00:46:00,359,368,200,0,640,927,0
2026-06-08 01:46:00,368,368,201,0,609,937,0
2026-06-08 02:46:00,365,369,201,0,594,935,0
2026-06-08 03:46:00,287,370,224,0,586,881,0
2026-06-08 04:46:00,194,370,210,0,596,774,0
2026-06-08 05:46:00,213,367,200,1,628,781,0
2026-06-08 06:46:00,175,367,198,13,696,753,0
2026-06-08 07:46:00,170,362,206,93,782,831,0
2026-06-08 08:46:00,183,363,203,106,843,855,0
2026-06-08 09:46:00,193,366,207,139,868,905,0
2026-06-08 10:46:00,195,367,205,146,884,913,0
2026-06-08 11:46:00,169,366,206,147,887,888,0
2026-06-08 12:46:00,123,367,207,147,886,844,0
2026-06-08 13:46:00,85,367,206,147,885,805,0
2026-06-08 14:46:00,47,368,206,110,885,731,0
2026-06-08 15:46:00,65,368,208,106,887,747,0
2026-06-08 16:46:00,50,365,209,101,893,725,0
2026-06-08 17:46:00,43,367,386,79,891,875,0
2026-06-08 18:46:00,98,365,488,38,870,989,0
2026-06-08 19:46:00,92,366,500,26,849,984,0
2026-06-08 20:46:00,133,365,501,2,837,1001,0
2026-06-08 21:46:00,132,365,409,0,835,905,0
