timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-04-23 00:46:00,375,276,157,0,579,807,0
2026-04-23 01:46:00,346,276,217,0,543,838,0
2026-04-23 02:46:00,325,276,218,0,532,818,0
2026-04-23 03:46:00,349,276,219,0,524,843,0
2026-04-23 04:46:00,321,275,216,0,533,811,0
2026-04-23 05:46:00,323,275,217,0,575,815,0
2026-04-23 06:46:00,296,277,214,1,677,788,0
2026-04-23 07:46:00,289,277,213,49,789,828,0
2026-04-23 08:46:00,224,279,213,21,856,737,0
2026-04-23 09:46:00,182,280,215,52,877,729,0
2026-04-23 10:46:00,179,280,215,56,876,730,0
2026-04-23 11:46:00,221,280,215,63,872,779,0
2026-04-23 12:46:00,143,282,364,66,859,855,0
2026-04-23 13:46:00,134,280,385,65,848,864,0
2026-04-23 14:46:00,135,280,375,26,837,816,0
2026-04-23 15:46:00,200,280,385,17,833,882,0
2026-04-23 16:46:00,103,280,216,15,838,614,0
2026-04-23 17:46:00,120,284,215,14,838,633,0
2026-04-23 18:46:00,116,284,218,11,831,629,0
2026-04-23 19:46:00,258,284,215,9,822,766,0
2026-04-23 20:46:00,167,284,215,2,832,668,0
2026-04-23 21:46:00,156,284,216,2,803,658,0
2026-04-23 22:46:00,214,285,217,2,737,718,0
2026-04-23 23:46:00,193,284,252,2,680,731,0
