timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-12-13 00:46:00,278,256,313,0,659,847,0
2025-12-13 01:46:00,326,256,311,0,636,893,0
2025-12-13 02:46:00,314,257,310,0,619,881,0
2025-12-13 03:46:00,281,254,308,0,609,843,0
2025-12-13 04:46:00,240,260,308,0,595,808,0
2025-12-13 05:46:00,222,260,316,0,607,798,0
2025-12-13 06:46:00,76,259,317,0,671,652,0
2025-12-13 07:46:00,24,259,318,0,739,601,0
2025-12-13 08:46:00,37,258,307,13,799,615,0
2025-12-13 09:46:00,44,260,308,31,823,643,0
2025-12-13 10:46:00,44,259,307,30,844,640,0
2025-12-13 11:46:00,30,260,307,23,840,620,0
2025-12-13 12:46:00,19,258,308,18,832,603,0
2025-12-13 13:46:00,23,257,309,43,810,632,0
2025-12-13 14:46:00,46,259,308,32,800,645,0
2025-12-13 15:46:00,90,260,309,30,803,689,0
2025-12-13 16:46:00,118,260,412,0,823,790,0
2025-12-13 17:46:00,164,256,473,0,873,893,0
2025-12-13 18:46:00,204,254,365,0,886,823,0
2025-12-13 19:46:00,235,254,315,0,877,804,0
2025-12-13 20:46:00,395,256,310,0,849,961,0
2025-12-13 21:46:00,404,255,312,0,807,971,0
2025-12-13 22:46:00,371,256,314,0,747,941,0
2025-12-13 23:46:00,349,255,315,0,733,919,0
