timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-07-03 00:46:00,22,383,316,0,680,721,0
2026-07-03 01:46:00,10,381,315,0,637,706,0
2026-07-03 02:46:00,18,381,267,0,615,666,0
2026-07-03 03:46:00,14,381,215,0,603,610,0
2026-07-03 04:46:00,11,384,135,0,606,530,0
2026-07-03 05:46:00,18,384,135,1,633,538,0
2026-07-03 06:46:00,57,383,136,42,697,618,0
2026-07-03 07:46:00,33,383,148,90,776,654,0
2026-07-03 08:46:00,38,384,149,86,853,657,0
2026-07-03 09:46:00,77,383,148,112,897,720,0
2026-07-03 10:46:00,63,382,149,144,923,738,0
2026-07-03 11:46:00,62,382,149,144,939,737,0
2026-07-03 12:46:00,87,381,149,146,947,763,0
2026-07-03 13:46:00,138,381,150,126,947,795,0
2026-07-03 14:46:00,155,381,150,89,952,775,0
2026-07-03 15:46:00,150,381,150,142,963,823,0
2026-07-03 16:46:00,181,379,151,118,969,829,0
2026-07-03 17:46:00,216,379,248,141,962,984,0
2026-07-03 18:46:00,190,379,292,85,931,946,0
2026-07-03 19:46:00,129,379,309,49,895,866,0
2026-07-03 20:46:00,100,379,301,11,871,791,0
2026-07-03 21:46:00,59,376,368,0,866,802,0
