timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-12-22 00:46:00,61,262,260,0,654,583,0
2025-12-22 01:46:00,52,265,207,0,626,524,0
2025-12-22 02:46:00,70,267,147,0,609,484,0
2025-12-22 03:46:00,125,267,148,0,602,540,0
2025-12-22 04:46:00,210,269,145,0,609,624,0
2025-12-22 05:46:00,210,271,161,0,655,642,0
2025-12-22 06:46:00,168,270,207,0,745,645,0
2025-12-22 07:46:00,196,270,203,0,847,669,0
2025-12-22 08:46:00,153,271,228,2,904,654,0
2025-12-22 09:46:00,185,269,252,10,913,716,0
2025-12-22 10:46:00,281,270,288,26,908,865,0
2025-12-22 11:46:00,284,270,285,29,898,868,0
2025-12-22 12:46:00,343,271,241,48,883,903,0
2025-12-22 13:46:00,254,271,242,58,872,825,0
2025-12-22 14:46:00,303,270,204,21,863,798,0
2025-12-22 15:46:00,257,271,205,13,862,746,0
2025-12-22 16:46:00,230,271,242,0,884,743,0
2025-12-22 17:46:00,172,271,289,0,890,732,0
