timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-01-20 00:46:00,376,271,627,0,676,1273,0
2026-01-20 01:46:00,374,270,592,0,651,1235,0
2026-01-20 02:46:00,376,274,616,0,637,1266,0
2026-01-20 03:46:00,363,273,617,0,631,1253,0
2026-01-20 04:46:00,313,273,623,0,641,1209,0
2026-01-20 05:46:00,302,274,606,0,687,1182,0
2026-01-20 06:46:00,364,275,599,0,779,1238,0
2026-01-20 07:46:00,379,274,596,0,883,1249,0
2026-01-20 08:46:00,407,273,583,4,933,1267,0
2026-01-20 09:46:00,404,274,498,12,935,1188,0
2026-01-20 10:46:00,323,271,482,21,923,1097,0
2026-01-20 11:46:00,327,272,609,54,911,1262,0
2026-01-20 12:46:00,372,271,480,73,894,1196,0
2026-01-20 13:46:00,352,268,468,84,881,1172,0
2026-01-20 14:46:00,389,269,474,100,871,1232,0
2026-01-20 15:46:00,371,270,470,74,871,1185,0
2026-01-20 16:46:00,294,266,632,10,894,1202,0
2026-01-20 17:46:00,312,266,632,0,945,1210,0
2026-01-20 18:46:00,367,265,623,0,966,1254,0
2026-01-20 19:46:00,405,267,631,0,952,1302,0
2026-01-20 20:46:00,389,267,634,0,918,1289,0
2026-01-20 21:46:00,394,267,633,0,863,1293,0
2026-01-20 22:46:00,414,268,628,0,792,1309,0
2026-01-20 23:46:00,413,267,588,0,751,1267,0
