timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-10-12 00:46:00,271,194,229,0,625,694,0
2025-10-12 01:46:00,304,193,239,0,717,736,0
2025-10-12 02:46:00,277,193,239,0,749,709,0
2025-10-12 03:46:00,299,193,241,0,757,733,0
2025-10-12 04:46:00,363,194,230,0,760,787,0
2025-10-12 05:46:00,415,193,233,0,760,841,0
2025-10-12 06:46:00,405,194,243,0,762,842,0
2025-10-12 07:46:00,397,193,201,1,767,792,0
2025-10-12 08:46:00,336,194,162,19,775,711,0
2025-10-12 09:46:00,331,193,135,25,793,684,0
2025-10-12 10:46:00,339,194,168,91,827,792,0
2025-10-12 11:46:00,317,194,251,77,850,839,0
2025-10-12 12:46:00,308,194,252,115,860,869,0
2025-10-12 13:46:00,268,195,189,49,877,701,0
2025-10-12 14:46:00,233,195,200,80,874,708,0
2025-10-12 15:46:00,191,194,251,76,858,712,0
2025-10-12 16:46:00,195,194,345,14,822,748,0
2025-10-12 17:46:00,200,193,322,5,784,720,0
2025-10-12 18:46:00,183,194,371,0,808,748,0
2025-10-12 19:46:00,155,193,369,0,774,717,0
2025-10-12 20:46:00,148,192,368,0,739,708,0
2025-10-12 21:46:00,126,192,369,0,717,687,0
2025-10-12 22:46:00,148,191,366,0,623,705,0
2025-10-12 23:46:00,140,192,369,0,561,701,0
