timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-04-17 00:46:00,315,246,214,0,636,774,0
2026-04-17 01:46:00,254,248,216,0,612,717,0
2026-04-17 02:46:00,204,247,217,0,598,667,0
2026-04-17 03:46:00,176,249,217,0,594,641,0
2026-04-17 04:46:00,233,249,215,0,603,696,0
2026-04-17 05:46:00,271,249,214,0,643,734,0
2026-04-17 06:46:00,227,250,276,5,735,758,0
2026-04-17 07:46:00,207,249,324,56,837,836,0
2026-04-17 08:46:00,223,250,325,83,888,881,0
2026-04-17 09:46:00,216,251,323,52,898,842,0
2026-04-17 10:46:00,198,251,274,50,890,773,0
2026-04-17 11:46:00,183,255,214,45,879,697,0
2026-04-17 12:46:00,222,255,216,46,864,739,0
2026-04-17 13:46:00,171,256,213,65,851,705,0
2026-04-17 14:46:00,276,254,215,74,838,819,0
2026-04-17 15:46:00,236,255,216,36,834,743,0
2026-04-17 16:46:00,154,254,216,27,836,651,0
2026-04-17 17:46:00,250,253,216,27,836,746,0
2026-04-17 18:46:00,246,294,217,64,822,821,0
2026-04-17 19:46:00,173,293,359,10,820,835,0
2026-04-17 20:46:00,210,292,302,0,833,804,0
2026-04-17 21:46:00,134,294,341,0,804,768,0
2026-04-17 22:46:00,105,295,353,0,743,752,0
2026-04-17 23:46:00,86,295,362,0,649,742,0
