timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-08-06 00:46:00,0,234,606,0,654,840,0
2026-08-06 01:46:00,0,234,607,0,591,838,0
2026-08-06 02:46:00,6,234,605,0,555,844,0
2026-08-06 03:46:00,21,235,586,0,538,841,0
2026-08-06 04:46:00,45,234,560,0,540,839,0
2026-08-06 05:46:00,62,235,561,0,569,858,0
2026-08-06 06:46:00,70,234,589,8,636,901,0
2026-08-06 07:46:00,103,233,504,55,717,895,0
2026-08-06 08:46:00,94,233,465,98,798,890,0
2026-08-06 09:46:00,97,234,548,110,857,989,0
2026-08-06 10:46:00,203,234,513,132,898,1082,0
2026-08-06 11:46:00,198,233,588,127,942,1146,0
2026-08-06 12:46:00,263,233,576,127,978,1199,0
2026-08-06 13:46:00,262,234,569,131,1017,1196,0
2026-08-06 14:46:00,203,233,560,126,1056,1122,0
2026-08-06 15:46:00,201,233,552,127,1089,1113,0
2026-08-06 16:46:00,179,233,571,113,1118,1096,0
2026-08-06 17:46:00,188,233,580,98,1133,1099,0
2026-08-06 18:46:00,169,232,568,70,1102,1039,0
2026-08-06 19:46:00,177,232,566,17,1051,992,0
2026-08-06 20:46:00,167,232,567,0,987,966,0
2026-08-06 21:46:00,195,232,572,0,938,998,0
2026-08-06 22:46:00,107,232,588,0,852,926,0
2026-08-06 23:46:00,77,231,605,0,765,912,0
