timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-07-24 00:46:00,75,261,639,2,750,977,0
2026-07-24 01:46:00,89,260,641,2,699,992,0
2026-07-24 02:46:00,250,262,640,2,666,1154,0
2026-07-24 03:46:00,132,264,622,2,646,1020,0
2026-07-24 04:46:00,58,264,623,2,638,947,0
2026-07-24 05:46:00,97,267,619,2,655,985,0
2026-07-24 06:46:00,79,266,619,12,718,976,0
2026-07-24 07:46:00,111,264,570,89,816,1034,0
2026-07-24 08:46:00,158,263,546,128,899,1095,0
2026-07-24 09:46:00,168,262,576,139,986,1145,0
2026-07-24 10:46:00,173,261,625,140,1041,1199,0
2026-07-24 11:46:00,181,263,610,137,1094,1191,0
2026-07-24 12:46:00,213,255,595,136,1150,1199,0
2026-07-24 13:46:00,196,257,596,141,1165,1190,0
2026-07-24 14:46:00,287,255,596,132,1178,1270,0
2026-07-24 15:46:00,282,256,597,96,1192,1231,0
2026-07-24 16:46:00,279,255,589,102,1204,1225,0
2026-07-24 17:46:00,244,294,539,67,1208,1144,0
2026-07-24 18:46:00,182,260,540,28,1185,1010,0
2026-07-24 19:46:00,160,255,541,21,1154,977,0
2026-07-24 20:46:00,127,251,539,6,1109,923,0
2026-07-24 21:46:00,123,250,539,2,1066,914,0
2026-07-24 22:46:00,55,248,552,1,973,856,0
2026-07-24 23:46:00,6,250,558,1,821,815,0
