timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-04-13 00:46:00,5,264,217,0,563,486,0
2026-04-13 01:46:00,2,264,216,0,533,481,0
2026-04-13 02:46:00,3,263,218,0,518,483,0
2026-04-13 03:46:00,24,266,216,0,510,505,0
2026-04-13 04:46:00,118,266,219,0,519,602,0
2026-04-13 05:46:00,108,266,219,0,560,593,0
2026-04-13 06:46:00,271,267,216,0,654,754,0
2026-04-13 07:46:00,255,262,215,15,760,747,0
2026-04-13 08:46:00,210,261,216,89,828,776,0
2026-04-13 09:46:00,293,262,218,14,845,787,0
2026-04-13 10:46:00,285,265,213,28,848,791,0
2026-04-13 11:46:00,313,222,215,39,836,789,0
2026-04-13 12:46:00,294,223,216,41,825,774,0
2026-04-13 13:46:00,223,224,215,42,814,704,0
2026-04-13 14:46:00,289,224,243,35,805,791,0
2026-04-13 15:46:00,199,224,276,33,802,732,0
2026-04-13 16:46:00,207,223,274,14,800,718,0
2026-04-13 17:46:00,228,222,229,16,800,695,0
2026-04-13 18:46:00,359,224,215,70,784,868,0
2026-04-13 19:46:00,309,267,217,8,776,801,0
2026-04-13 20:46:00,321,266,215,0,779,802,0
2026-04-13 21:46:00,339,266,217,0,762,821,0
2026-04-13 22:46:00,371,265,215,0,696,850,0
2026-04-13 23:46:00,318,266,216,0,621,799,0
