timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-02-15 00:46:00,103,263,533,0,657,899,0
2026-02-15 01:46:00,170,264,516,0,633,949,0
2026-02-15 02:46:00,113,264,513,0,619,890,0
2026-02-15 03:46:00,152,265,450,0,619,867,0
2026-02-15 04:46:00,207,265,515,0,627,987,0
2026-02-15 05:46:00,266,265,514,0,642,1045,0
2026-02-15 06:46:00,290,265,511,0,676,1066,0
2026-02-15 07:46:00,246,264,510,3,722,1023,0
2026-02-15 08:46:00,252,264,506,49,769,1071,0
2026-02-15 09:46:00,171,264,510,68,809,1013,0
2026-02-15 10:46:00,164,265,512,83,843,1024,0
2026-02-15 11:46:00,216,266,511,64,858,1057,0
2026-02-15 12:46:00,201,266,457,109,835,1033,0
2026-02-15 13:46:00,215,267,436,77,817,995,0
2026-02-15 14:46:00,219,265,435,63,798,982,0
2026-02-15 15:46:00,225,266,397,46,805,934,0
2026-02-15 16:46:00,216,267,453,18,812,954,0
2026-02-15 17:46:00,300,267,637,1,813,1205,0
