timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-06-02 00:46:00,172,394,199,0,650,765,0
2026-06-02 01:46:00,170,394,136,0,619,700,0
2026-06-02 02:46:00,143,394,134,0,601,671,0
2026-06-02 03:46:00,126,394,134,0,593,654,0
2026-06-02 04:46:00,108,393,191,0,600,691,0
2026-06-02 05:46:00,128,393,230,1,630,752,0
2026-06-02 06:46:00,95,393,230,48,704,766,0
2026-06-02 07:46:00,82,394,137,117,793,730,0
2026-06-02 08:46:00,60,397,151,116,858,724,0
2026-06-02 09:46:00,53,398,160,86,885,697,0
2026-06-02 10:46:00,115,398,159,91,902,763,0
2026-06-02 11:46:00,121,399,163,120,902,803,0
2026-06-02 12:46:00,141,396,160,101,899,798,0
2026-06-02 13:46:00,154,395,130,117,894,796,0
2026-06-02 14:46:00,178,392,130,112,890,812,0
2026-06-02 15:46:00,154,389,127,102,889,772,0
2026-06-02 16:46:00,125,389,148,106,892,768,0
2026-06-02 17:46:00,178,389,167,45,890,779,0
2026-06-02 18:46:00,198,387,275,71,872,931,0
2026-06-02 19:46:00,142,388,298,17,851,845,0
2026-06-02 20:46:00,113,389,274,4,841,780,0
2026-06-02 21:46:00,94,392,330,0,832,816,0
2026-06-02 22:46:00,102,392,361,0,780,855,0
2026-06-02 23:46:00,84,392,397,0,713,873,0
