timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-11-25 00:46:00,142,218,321,0,668,681,0
2025-11-25 01:46:00,145,218,320,0,647,683,0
2025-11-25 02:46:00,100,219,318,0,636,637,0
2025-11-25 03:46:00,76,218,322,0,632,616,0
2025-11-25 04:46:00,50,218,407,0,643,675,0
2025-11-25 05:46:00,30,219,466,0,692,715,0
2025-11-25 06:46:00,31,217,456,0,793,704,0
2025-11-25 07:46:00,41,219,458,1,893,719,0
2025-11-25 08:46:00,37,219,429,35,937,720,0
2025-11-25 09:46:00,49,219,414,75,932,757,0
2025-11-25 10:46:00,77,218,443,80,917,818,0
2025-11-25 11:46:00,71,222,444,64,904,801,0
2025-11-25 12:46:00,124,218,435,69,884,846,0
2025-11-25 13:46:00,112,220,430,68,870,830,0
2025-11-25 14:46:00,151,219,382,50,864,802,0
2025-11-25 15:46:00,132,219,470,12,867,833,0
2025-11-25 16:46:00,169,220,461,1,894,851,0
2025-11-25 17:46:00,43,220,443,0,951,706,0
2025-11-25 18:46:00,17,219,448,0,970,684,0
2025-11-25 19:46:00,12,220,469,0,957,701,0
2025-11-25 20:46:00,19,221,473,0,953,713,0
