timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-01-28 00:46:00,287,280,503,0,685,1069,0
2026-01-28 01:46:00,301,280,500,0,661,1080,0
2026-01-28 02:46:00,284,285,499,0,646,1067,0
2026-01-28 03:46:00,343,287,499,0,641,1128,0
2026-01-28 04:46:00,276,287,497,0,652,1059,0
2026-01-28 05:46:00,299,287,500,0,700,1086,0
2026-01-28 06:46:00,336,286,495,0,798,1117,0
2026-01-28 07:46:00,348,285,491,0,905,1124,0
2026-01-28 08:46:00,299,286,493,5,951,1083,0
2026-01-28 09:46:00,290,286,493,13,944,1082,0
2026-01-28 10:46:00,289,287,498,22,929,1096,0
2026-01-28 11:46:00,358,290,498,39,916,1185,0
2026-01-28 12:46:00,423,289,499,50,895,1261,0
2026-01-28 13:46:00,400,287,501,34,882,1222,0
2026-01-28 14:46:00,420,292,500,21,873,1233,0
2026-01-28 15:46:00,392,294,502,15,873,1203,0
2026-01-28 16:46:00,360,297,501,14,896,1172,0
2026-01-28 17:46:00,364,297,502,0,950,1163,0
2026-01-28 18:46:00,328,298,500,0,971,1126,0
2026-01-28 19:46:00,372,297,499,0,955,1168,0
2026-01-28 20:46:00,380,298,500,0,920,1178,0
2026-01-28 21:46:00,412,297,501,0,864,1210,0
2026-01-28 22:46:00,417,297,503,0,791,1217,0
2026-01-28 23:46:00,408,300,504,0,715,1212,0
