timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-11-13 00:46:00,248,205,400,0,533,852,0
2025-11-13 01:46:00,265,204,322,0,509,790,0
2025-11-13 02:46:00,269,205,313,0,491,786,0
2025-11-13 03:46:00,270,205,312,0,485,786,0
2025-11-13 04:46:00,310,206,312,0,491,828,0
2025-11-13 05:46:00,211,205,313,0,532,729,0
2025-11-13 06:46:00,117,205,443,0,626,765,0
2025-11-13 07:46:00,180,204,445,5,725,834,0
2025-11-13 08:46:00,156,206,408,30,770,800,0
2025-11-13 09:46:00,161,204,370,56,775,791,0
2025-11-13 10:46:00,141,206,376,95,773,818,0
2025-11-13 11:46:00,163,207,389,84,767,843,0
2025-11-13 12:46:00,170,212,376,75,760,833,0
2025-11-13 13:46:00,168,214,291,89,749,762,0
2025-11-13 14:46:00,230,208,352,73,748,863,0
2025-11-13 15:46:00,205,206,363,21,750,795,0
2025-11-13 16:46:00,233,205,450,1,760,889,0
2025-11-13 17:46:00,240,207,429,0,774,876,0
2025-11-13 18:46:00,279,206,345,0,777,830,0
2025-11-13 19:46:00,213,204,337,0,775,754,0
2025-11-13 20:46:00,221,204,303,0,754,728,0
2025-11-13 21:46:00,185,203,304,0,707,692,0
2025-11-13 22:46:00,209,204,306,0,633,719,0
2025-11-13 23:46:00,174,204,308,0,616,685,0
