timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-04-15 00:46:00,207,255,275,0,567,736,0
2026-04-15 01:46:00,269,255,216,0,537,739,0
2026-04-15 02:46:00,256,254,217,0,521,726,0
2026-04-15 03:46:00,205,256,217,0,513,677,0
2026-04-15 04:46:00,281,256,215,0,522,751,0
2026-04-15 05:46:00,208,255,256,0,562,719,0
2026-04-15 06:46:00,270,259,254,1,656,784,0
2026-04-15 07:46:00,259,258,345,12,761,874,0
2026-04-15 08:46:00,206,257,288,14,824,765,0
2026-04-15 09:46:00,103,256,215,28,839,602,0
2026-04-15 10:46:00,107,255,215,54,843,631,0
2026-04-15 11:46:00,157,255,214,55,834,681,0
2026-04-15 12:46:00,141,254,213,74,825,682,0
2026-04-15 13:46:00,145,255,214,66,815,680,0
2026-04-15 14:46:00,291,253,214,90,807,848,0
2026-04-15 15:46:00,212,255,215,94,804,776,0
2026-04-15 16:46:00,242,252,215,85,804,794,0
2026-04-15 17:46:00,156,251,215,33,805,655,0
2026-04-15 18:46:00,240,252,215,28,789,735,0
2026-04-15 19:46:00,122,250,317,2,777,691,0
2026-04-15 20:46:00,148,251,312,0,780,710,0
2026-04-15 21:46:00,275,250,414,0,768,938,0
2026-04-15 22:46:00,229,246,373,0,704,847,0
2026-04-15 23:46:00,268,247,295,0,153,809,0
