timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-04-09 00:46:00,69,259,579,0,585,906,0
2026-04-09 01:46:00,17,259,564,0,555,839,0
2026-04-09 02:46:00,31,258,556,0,543,844,0
2026-04-09 03:46:00,43,259,547,0,536,848,0
2026-04-09 04:46:00,41,259,566,0,547,865,0
2026-04-09 05:46:00,119,260,564,0,595,943,0
2026-04-09 06:46:00,173,260,609,0,687,1042,0
2026-04-09 07:46:00,140,260,647,48,784,1095,0
2026-04-09 08:46:00,85,257,553,130,844,1025,0
2026-04-09 09:46:00,37,259,505,143,856,944,0
2026-04-09 10:46:00,30,255,501,144,851,930,0
2026-04-09 11:46:00,14,255,439,146,836,854,0
2026-04-09 12:46:00,18,257,406,146,822,827,0
2026-04-09 13:46:00,20,257,365,146,809,788,0
2026-04-09 14:46:00,37,255,335,146,799,773,0
2026-04-09 15:46:00,32,262,341,145,795,780,0
2026-04-09 16:46:00,25,262,342,143,792,772,0
2026-04-09 17:46:00,55,262,334,140,791,791,0
2026-04-09 18:46:00,95,261,565,72,776,993,0
2026-04-09 19:46:00,152,261,639,3,765,1055,0
2026-04-09 20:46:00,220,261,577,0,771,1057,0
2026-04-09 21:46:00,208,261,557,0,759,1025,0
2026-04-09 22:46:00,210,262,351,0,696,822,0
2026-04-09 23:46:00,183,262,355,0,602,799,0
