timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-07-06 00:46:00,71,358,573,0,719,1001,0
2026-07-06 01:46:00,199,358,582,0,682,1138,0
2026-07-06 02:46:00,217,357,576,0,656,1149,0
2026-07-06 03:46:00,243,358,446,0,637,1046,0
2026-07-06 04:46:00,235,357,286,0,637,877,0
2026-07-06 05:46:00,172,357,286,0,656,815,0
2026-07-06 06:46:00,147,358,290,13,721,808,0
2026-07-06 07:46:00,123,355,293,52,799,823,0
2026-07-06 08:46:00,99,356,361,60,879,876,0
2026-07-06 09:46:00,100,356,415,78,936,949,0
2026-07-06 10:46:00,102,356,370,88,968,916,0
2026-07-06 11:46:00,113,353,416,84,989,966,0
2026-07-06 12:46:00,109,346,489,79,999,1023,0
2026-07-06 13:46:00,151,350,580,87,1015,1168,0
2026-07-06 14:46:00,91,346,581,65,1044,1083,0
2026-07-06 15:46:00,136,342,572,76,1070,1126,0
2026-07-06 16:46:00,135,335,572,38,1089,1080,0
2026-07-06 17:46:00,231,333,576,89,1083,1229,0
2026-07-06 18:46:00,154,334,573,89,1047,1150,0
2026-07-06 19:46:00,132,335,584,7,1004,1058,0
2026-07-06 20:46:00,72,330,588,1,972,991,0
2026-07-06 21:46:00,101,330,597,0,952,1028,0
2026-07-06 22:46:00,80,331,597,0,890,1008,0
2026-07-06 23:46:00,96,330,582,0,804,1007,0
