timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-09-29 00:46:00,69,167,263,0,579,498,0
2025-09-29 01:46:00,42,168,266,0,543,475,0
2025-09-29 02:46:00,36,168,265,0,519,468,0
2025-09-29 03:46:00,21,167,265,0,513,452,0
2025-09-29 04:46:00,18,168,264,0,518,450,0
2025-09-29 05:46:00,6,168,267,0,550,441,0
2025-09-29 06:46:00,6,169,269,0,645,444,0
2025-09-29 07:46:00,5,167,267,3,745,442,0
2025-09-29 08:46:00,3,168,262,30,802,463,0
2025-09-29 09:46:00,1,169,265,97,831,532,0
2025-09-29 10:46:00,10,169,343,113,837,635,0
2025-09-29 11:46:00,19,169,341,124,839,653,0
2025-09-29 12:46:00,20,169,264,119,842,572,0
2025-09-29 13:46:00,28,168,327,125,846,648,0
2025-09-29 14:46:00,36,169,350,73,846,628,0
2025-09-29 15:46:00,44,177,354,65,861,640,0
2025-09-29 16:46:00,43,168,267,62,861,540,0
2025-09-29 17:46:00,111,167,269,11,858,558,0
2025-09-29 18:46:00,101,169,267,4,849,541,0
2025-09-29 19:46:00,103,168,268,0,852,538,0
2025-09-29 20:46:00,79,167,268,0,850,513,0
2025-09-29 21:46:00,39,168,266,0,800,472,0
2025-09-29 22:46:00,17,168,264,0,723,448,0
2025-09-29 23:46:00,64,167,264,0,629,494,0
