timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-04-04 00:46:00,194,321,216,0,648,731,0
2026-04-04 01:46:00,223,321,216,0,621,760,0
2026-04-04 02:46:00,237,321,215,0,604,773,0
2026-04-04 03:46:00,253,318,217,0,589,787,0
2026-04-04 04:46:00,274,315,217,0,580,806,0
2026-04-04 05:46:00,227,315,216,0,587,758,0
2026-04-04 06:46:00,215,316,236,0,606,767,0
2026-04-04 07:46:00,213,316,214,35,640,778,0
2026-04-04 08:46:00,189,316,163,62,690,730,0
2026-04-04 09:46:00,176,316,154,67,749,713,0
2026-04-04 10:46:00,213,316,154,66,781,749,0
2026-04-04 11:46:00,243,315,154,69,779,781,0
2026-04-04 12:46:00,175,317,154,60,758,706,0
2026-04-04 13:46:00,194,316,215,53,745,778,0
2026-04-04 14:46:00,183,317,215,66,732,781,0
2026-04-04 15:46:00,188,316,216,68,720,788,0
2026-04-04 16:46:00,159,316,216,30,708,721,0
2026-04-04 17:46:00,199,315,215,136,705,865,0
2026-04-04 18:46:00,180,315,217,51,707,763,0
2026-04-04 19:46:00,132,318,384,2,713,836,0
2026-04-04 20:46:00,100,318,505,0,717,923,0
2026-04-04 21:46:00,85,318,585,0,718,987,0
