timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-05-17 00:46:00,225,314,157,0,590,695,0
2026-05-17 01:46:00,188,314,156,0,565,657,0
2026-05-17 02:46:00,172,314,157,0,548,642,0
2026-05-17 03:46:00,171,316,156,0,543,642,0
2026-05-17 04:46:00,130,318,157,0,548,604,0
2026-05-17 05:46:00,99,317,157,0,558,572,0
2026-05-17 06:46:00,166,317,156,21,590,660,0
2026-05-17 07:46:00,121,316,155,9,626,601,0
2026-05-17 08:46:00,139,317,155,22,686,633,0
2026-05-17 09:46:00,143,316,154,28,742,641,0
2026-05-17 10:46:00,145,312,155,59,766,671,0
2026-05-17 11:46:00,247,312,156,102,769,817,0
2026-05-17 12:46:00,276,308,155,66,763,805,0
2026-05-17 13:46:00,282,307,155,116,762,860,0
2026-05-17 14:46:00,287,306,154,70,748,817,0
2026-05-17 15:46:00,211,308,155,51,742,725,0
2026-05-17 16:46:00,218,304,155,33,752,710,0
2026-05-17 17:46:00,203,301,155,58,777,717,0
2026-05-17 18:46:00,287,303,156,125,766,871,0
2026-05-17 19:46:00,252,306,154,25,773,737,0
2026-05-17 20:46:00,185,304,154,1,787,644,0
2026-05-17 21:46:00,178,305,157,0,775,640,0
2026-05-17 22:46:00,176,303,155,0,710,633,0
2026-05-17 23:46:00,124,299,156,0,647,578,0
