timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-09-20 00:16:00,16,236,639,0,584,890,0
2026-09-20 00:46:00,21,236,649,0,678,905,0
2026-09-20 01:16:00,29,235,623,0,552,886,0
2026-09-20 01:46:00,31,233,630,0,678,893,0
2026-09-20 02:16:00,33,232,666,0,529,930,0
2026-09-20 02:46:00,23,234,565,0,678,821,0
2026-09-20 03:16:00,20,234,550,0,514,803,0
2026-09-20 03:46:00,15,234,550,0,678,798,0
2026-09-20 04:16:00,18,234,553,0,512,805,0
2026-09-20 04:46:00,24,233,544,0,678,801,0
2026-09-20 05:16:00,22,233,541,0,523,796,0
2026-09-20 05:46:00,21,234,533,0,678,788,0
2026-09-20 06:16:00,37,234,529,0,544,800,0
2026-09-20 06:46:00,32,234,530,0,678,796,0
2026-09-20 07:16:00,37,234,604,0,586,875,0
2026-09-20 07:46:00,40,235,636,3,678,914,0
2026-09-20 08:16:00,38,233,538,10,624,819,0
2026-09-20 08:46:00,32,234,523,11,678,800,0
2026-09-20 09:16:00,35,235,521,9,672,800,0
2026-09-20 09:46:00,37,235,525,9,678,806,0
2026-09-20 10:16:00,35,234,522,11,721,802,0
2026-09-20 10:46:00,33,233,520,13,678,799,0
2026-09-20 11:16:00,24,232,521,17,734,794,0
2026-09-20 11:46:00,23,233,521,26,678,803,0
2026-09-20 12:16:00,19,233,521,31,741,804,0
2026-09-20 12:46:00,13,232,521,24,678,790,0
2026-09-20 13:16:00,12,232,519,30,742,793,0
2026-09-20 13:46:00,13,232,520,30,678,795,0
2026-09-20 14:16:00,19,234,520,29,723,802,0
2026-09-20 14:46:00,17,234,521,30,678,802,0
2026-09-20 15:16:00,20,232,522,27,726,801,0
2026-09-20 15:46:00,18,232,520,25,678,795,0
2026-09-20 16:16:00,12,233,641,23,757,909,0
2026-09-20 16:46:00,12,233,692,22,678,959,0
2026-09-20 17:16:00,12,234,694,28,797,968,0
2026-09-20 17:46:00,27,231,692,45,678,995,0
2026-09-20 18:16:00,18,232,690,21,817,961,0
2026-09-20 18:46:00,24,233,689,3,678,949,0
2026-09-20 19:16:00,33,232,689,0,816,954,0
2026-09-20 19:46:00,41,232,690,0,678,963,0
2026-09-20 20:16:00,52,232,687,0,831,971,0
2026-09-20 20:46:00,61,232,691,0,678,984,0
2026-09-20 21:16:00,62,232,692,0,799,986,0
2026-09-20 21:46:00,71,232,691,0,678,994,0
2026-09-20 22:16:00,58,233,690,0,728,981,0
2026-09-20 22:46:00,36,232,692,0,678,960,0
2026-09-20 23:16:00,24,233,690,0,644,947,0
2026-09-20 23:46:00,16,233,690,0,678,939,0
