timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-05-06 00:46:00,15,269,453,0,490,737,0
2026-05-06 01:46:00,26,269,455,0,144,750,0
2026-05-06 02:46:00,38,269,356,0,0,663,0
2026-05-06 03:46:00,54,270,347,0,0,671,0
2026-05-06 04:46:00,98,270,350,0,0,718,0
2026-05-06 05:46:00,116,271,340,0,0,727,0
2026-05-06 06:46:00,126,271,446,24,0,867,0
2026-05-06 07:46:00,94,270,381,109,0,854,0
2026-05-06 08:46:00,133,270,346,145,0,894,0
2026-05-06 09:46:00,156,270,324,146,0,896,0
2026-05-06 10:46:00,139,271,309,146,0,865,0
2026-05-06 11:46:00,157,271,215,147,0,790,0
2026-05-06 12:46:00,168,271,156,147,0,742,0
2026-05-06 13:46:00,165,270,156,92,0,683,0
2026-05-06 14:46:00,192,270,155,81,0,698,0
2026-05-06 15:46:00,177,275,155,69,0,676,0
2026-05-06 16:46:00,172,274,156,55,0,657,0
2026-05-06 17:46:00,234,277,156,85,0,752,0
2026-05-06 18:46:00,182,277,254,106,0,819,0
2026-05-06 19:46:00,211,273,340,15,0,839,0
2026-05-06 20:46:00,155,273,378,0,0,806,0
2026-05-06 21:46:00,106,278,273,0,0,656,0
2026-05-06 22:46:00,128,280,255,0,0,662,0
2026-05-06 23:46:00,194,279,217,0,503,689,0
