timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-07-21 00:46:00,92,276,615,1,743,984,0
2026-07-21 01:46:00,77,277,617,1,682,972,0
2026-07-21 02:46:00,79,282,616,1,645,978,0
2026-07-21 03:46:00,74,280,617,1,625,972,0
2026-07-21 04:46:00,88,278,617,1,620,984,0
2026-07-21 05:46:00,78,282,617,2,637,979,0
2026-07-21 06:46:00,78,281,612,7,696,978,0
2026-07-21 07:46:00,49,282,603,30,773,964,0
2026-07-21 08:46:00,12,281,594,26,848,913,0
2026-07-21 09:46:00,26,284,599,48,897,957,0
2026-07-21 10:46:00,47,286,596,72,928,1001,0
2026-07-21 11:46:00,56,285,614,102,951,1057,0
2026-07-21 12:46:00,53,280,613,125,976,1071,0
2026-07-21 13:46:00,54,279,572,141,998,1046,0
2026-07-21 14:46:00,52,277,578,112,1023,1019,0
2026-07-21 15:46:00,60,279,573,72,1057,984,0
2026-07-21 16:46:00,72,280,572,40,1081,964,0
2026-07-21 17:46:00,61,281,583,80,1085,1005,0
2026-07-21 18:46:00,91,279,582,54,1066,1006,0
2026-07-21 19:46:00,158,280,581,16,1044,1035,0
2026-07-21 20:46:00,184,276,619,3,1022,1082,0
2026-07-21 21:46:00,195,277,622,2,994,1096,0
2026-07-21 22:46:00,196,277,637,1,920,1111,0
2026-07-21 23:46:00,176,278,637,1,823,1092,0
