timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-06-17 00:46:00,267,290,254,0,669,811,0
2026-06-17 01:46:00,227,291,140,0,637,658,0
2026-06-17 02:46:00,231,294,142,0,608,667,0
2026-06-17 03:46:00,220,294,142,0,590,656,0
2026-06-17 04:46:00,260,298,142,0,589,700,0
2026-06-17 05:46:00,242,302,142,0,609,686,0
2026-06-17 06:46:00,187,303,142,40,673,672,0
2026-06-17 07:46:00,177,301,148,113,749,739,0
2026-06-17 08:46:00,176,304,153,128,824,761,0
2026-06-17 09:46:00,195,301,151,138,864,785,0
2026-06-17 10:46:00,156,302,151,138,883,747,0
2026-06-17 11:46:00,185,303,152,139,895,779,0
2026-06-17 12:46:00,207,304,152,119,904,782,0
2026-06-17 13:46:00,223,304,151,77,904,755,0
2026-06-17 14:46:00,249,303,151,120,911,823,0
2026-06-17 15:46:00,251,303,151,108,926,813,0
2026-06-17 16:46:00,268,303,152,99,928,822,0
2026-06-17 17:46:00,223,303,232,95,914,853,0
2026-06-17 18:46:00,168,302,320,75,884,865,0
2026-06-17 19:46:00,135,301,373,52,858,861,0
2026-06-17 20:46:00,117,301,418,6,837,842,0
2026-06-17 21:46:00,66,301,412,0,819,779,0
2026-06-17 22:46:00,14,302,391,0,773,707,0
2026-06-17 23:46:00,9,302,432,0,715,743,0
