timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-02-23 00:46:00,190,302,514,0,692,1005,0
2026-02-23 01:46:00,166,302,357,0,672,824,0
2026-02-23 02:46:00,145,302,261,0,656,707,0
2026-02-23 03:46:00,247,301,262,0,651,809,0
2026-02-23 04:46:00,260,300,315,0,662,874,0
2026-02-23 05:46:00,260,301,319,0,707,879,0
2026-02-23 06:46:00,244,301,499,0,802,1043,0
2026-02-23 07:46:00,308,298,476,5,903,1087,0
2026-02-23 08:46:00,195,299,355,47,947,896,0
2026-02-23 09:46:00,238,296,252,94,942,880,0
2026-02-23 10:46:00,197,302,213,94,927,806,0
2026-02-23 11:46:00,184,300,214,106,913,804,0
2026-02-23 12:46:00,216,299,216,106,896,837,0
2026-02-23 13:46:00,262,298,214,92,882,866,0
2026-02-23 14:46:00,286,298,215,39,869,838,0
2026-02-23 15:46:00,287,299,214,19,864,819,0
2026-02-23 16:46:00,282,302,210,12,882,806,0
2026-02-23 17:46:00,384,303,496,2,931,1185,0
2026-02-23 18:46:00,373,302,587,0,958,1262,0
2026-02-23 19:46:00,412,302,583,0,952,1297,0
2026-02-23 20:46:00,408,302,509,0,911,1219,0
2026-02-23 21:46:00,294,304,340,0,853,938,0
2026-02-23 22:46:00,343,305,228,0,784,876,0
2026-02-23 23:46:00,309,306,335,0,725,950,0
