timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-06-28 00:46:00,180,299,136,0,621,614,0
2026-06-28 01:46:00,229,298,135,0,591,661,0
2026-06-28 02:46:00,232,301,135,0,570,667,0
2026-06-28 03:46:00,178,306,136,0,560,619,0
2026-06-28 04:46:00,190,311,136,0,558,636,0
2026-06-28 05:46:00,191,310,136,0,556,637,0
2026-06-28 06:46:00,215,313,136,4,571,668,0
2026-06-28 07:46:00,324,271,137,16,603,748,0
2026-06-28 08:46:00,224,233,137,39,650,633,0
2026-06-28 09:46:00,221,234,136,26,713,617,0
2026-06-28 10:46:00,220,235,136,23,749,614,0
2026-06-28 11:46:00,199,234,136,30,775,599,0
2026-06-28 12:46:00,218,234,137,43,795,632,0
2026-06-28 13:46:00,236,236,137,38,790,647,0
2026-06-28 14:46:00,229,236,137,58,780,660,0
2026-06-28 15:46:00,220,233,147,62,771,662,0
2026-06-28 16:46:00,221,235,144,28,755,628,0
2026-06-28 17:46:00,215,235,140,43,746,633,0
2026-06-28 18:46:00,307,234,138,28,743,707,0
2026-06-28 19:46:00,349,310,136,17,740,812,0
2026-06-28 20:46:00,316,323,137,1,742,777,0
2026-06-28 21:46:00,309,326,137,0,743,771,0
