timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-01-25 00:46:00,176,203,466,0,732,845,0
2026-01-25 01:46:00,169,204,465,0,722,837,0
2026-01-25 02:46:00,188,204,466,0,701,858,0
2026-01-25 03:46:00,167,204,465,0,694,836,0
2026-01-25 04:46:00,157,205,466,0,701,828,0
2026-01-25 05:46:00,134,206,468,0,717,808,0
2026-01-25 06:46:00,92,203,469,0,761,764,0
2026-01-25 07:46:00,51,203,466,0,812,720,0
2026-01-25 08:46:00,41,203,466,24,864,734,0
2026-01-25 09:46:00,60,204,464,71,899,799,0
2026-01-25 10:46:00,81,204,468,74,904,827,0
2026-01-25 11:46:00,100,204,467,69,898,840,0
2026-01-25 12:46:00,185,211,467,67,891,930,0
2026-01-25 13:46:00,224,213,467,74,870,978,0
2026-01-25 14:46:00,251,220,466,27,850,964,0
2026-01-25 15:46:00,309,222,469,70,844,1070,0
2026-01-25 16:46:00,364,223,467,17,884,1071,0
2026-01-25 17:46:00,390,222,467,0,960,1079,0
2026-01-25 18:46:00,377,222,469,0,987,1067,0
2026-01-25 19:46:00,395,222,467,0,973,1083,0
2026-01-25 20:46:00,393,224,467,0,937,1083,0
2026-01-25 21:46:00,383,223,466,0,881,1071,0
2026-01-25 22:46:00,388,224,466,0,810,1077,0
2026-01-25 23:46:00,377,224,468,0,726,1068,0
