timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-05-28 00:46:00,101,299,418,0,679,817,0
2026-05-28 01:46:00,80,300,434,0,679,814,0
2026-05-28 02:46:00,167,299,342,0,679,808,0
2026-05-28 03:46:00,141,301,316,0,679,758,0
2026-05-28 04:46:00,82,303,297,0,679,682,0
2026-05-28 05:46:00,7,303,298,0,679,608,0
2026-05-28 06:46:00,46,306,395,28,679,775,0
2026-05-28 07:46:00,53,305,320,108,679,786,0
2026-05-28 08:46:00,29,304,309,123,679,765,0
2026-05-28 09:46:00,11,308,311,138,679,768,0
2026-05-28 10:46:00,0,308,312,142,679,762,0
2026-05-28 11:46:00,7,308,359,134,679,808,0
2026-05-28 12:46:00,30,318,347,134,679,829,0
2026-05-28 13:46:00,37,318,357,114,679,826,0
2026-05-28 14:46:00,51,318,417,114,679,900,0
2026-05-28 15:46:00,47,325,399,82,679,853,0
2026-05-28 16:46:00,61,335,381,129,679,906,0
2026-05-28 17:46:00,82,335,369,97,679,883,0
2026-05-28 18:46:00,102,335,348,35,679,820,0
2026-05-28 19:46:00,64,335,370,29,679,798,0
2026-05-28 20:46:00,158,337,395,2,679,892,0
2026-05-28 21:46:00,129,337,383,0,679,848,0
2026-05-28 22:46:00,58,337,304,0,679,698,0
2026-05-28 23:46:00,154,337,367,0,679,857,0
