timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-11-26 00:46:00,96,219,458,0,677,772,0
2025-11-26 01:46:00,194,221,415,0,658,829,0
2025-11-26 02:46:00,188,221,446,0,643,855,0
2025-11-26 03:46:00,203,219,359,0,637,781,0
2025-11-26 04:46:00,188,221,346,0,645,755,0
2025-11-26 05:46:00,224,221,404,0,693,849,0
2025-11-26 06:46:00,250,221,419,0,789,890,0
2025-11-26 07:46:00,264,221,419,0,889,904,0
2025-11-26 08:46:00,258,223,386,8,933,875,0
2025-11-26 09:46:00,204,220,403,34,930,861,0
2025-11-26 10:46:00,256,222,424,22,915,924,0
2025-11-26 11:46:00,285,222,389,46,903,942,0
2025-11-26 12:46:00,347,222,371,57,883,997,0
2025-11-26 13:46:00,334,223,370,28,870,955,0
2025-11-26 14:46:00,237,221,279,13,862,750,0
2025-11-26 15:46:00,149,223,327,12,862,711,0
2025-11-26 16:46:00,120,222,405,0,898,747,0
2025-11-26 17:46:00,70,220,418,0,943,708,0
2025-11-26 18:46:00,65,223,407,0,958,695,0
2025-11-26 19:46:00,76,222,416,0,939,714,0
2025-11-26 20:46:00,119,219,405,0,907,743,0
2025-11-26 21:46:00,67,222,376,0,854,665,0
2025-11-26 22:46:00,69,222,379,0,781,669,0
2025-11-26 23:46:00,52,220,380,0,691,651,0
