timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-09-26 00:46:00,269,173,291,0,574,732,0
2025-09-26 01:46:00,324,174,292,0,543,789,0
2025-09-26 02:46:00,350,174,291,0,520,814,0
2025-09-26 03:46:00,250,173,291,0,513,713,0
2025-09-26 04:46:00,298,172,293,0,518,762,0
2025-09-26 05:46:00,309,172,292,0,552,773,0
2025-09-26 06:46:00,322,173,295,0,647,790,0
2025-09-26 07:46:00,316,171,295,3,750,785,0
2025-09-26 08:46:00,332,171,293,93,804,889,0
2025-09-26 09:46:00,272,170,292,133,818,867,0
2025-09-26 10:46:00,280,170,287,136,815,873,0
2025-09-26 11:46:00,345,170,285,131,819,931,0
2025-09-26 12:46:00,299,168,287,124,824,878,0
2025-09-26 13:46:00,280,167,286,128,820,861,0
2025-09-26 14:46:00,261,167,287,129,813,844,0
2025-09-26 15:46:00,397,167,290,121,827,975,0
2025-09-26 16:46:00,349,168,294,106,829,917,0
2025-09-26 17:46:00,288,168,289,59,836,804,0
2025-09-26 18:46:00,143,168,291,7,830,609,0
2025-09-26 19:46:00,139,167,289,0,832,595,0
2025-09-26 20:46:00,141,168,290,0,833,598,0
2025-09-26 21:46:00,122,168,291,0,833,580,0
