timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-02-09 00:46:00,48,266,513,0,654,826,0
2026-02-09 01:46:00,40,266,435,0,624,740,0
2026-02-09 02:46:00,63,266,442,0,608,770,0
2026-02-09 03:46:00,74,267,438,0,604,778,0
2026-02-09 04:46:00,89,266,442,0,612,797,0
2026-02-09 05:46:00,94,266,492,0,659,852,0
2026-02-09 06:46:00,113,266,514,0,754,893,0
2026-02-09 07:46:00,109,266,477,0,855,852,0
2026-02-09 08:46:00,76,266,476,39,912,857,0
2026-02-09 09:46:00,50,266,470,20,920,806,0
2026-02-09 10:46:00,67,268,513,32,914,880,0
2026-02-09 11:46:00,55,268,519,36,903,878,0
2026-02-09 12:46:00,66,267,523,78,888,934,0
2026-02-09 13:46:00,78,269,514,70,876,931,0
2026-02-09 14:46:00,43,269,515,34,865,861,0
2026-02-09 15:46:00,33,269,514,44,862,860,0
2026-02-09 16:46:00,52,269,583,26,884,930,0
2026-02-09 17:46:00,43,267,635,0,932,945,0
2026-02-09 18:46:00,42,267,648,0,957,957,0
2026-02-09 19:46:00,24,269,639,0,949,932,0
2026-02-09 20:46:00,49,269,636,0,911,954,0
2026-02-09 21:46:00,133,274,597,0,855,1004,0
2026-02-09 22:46:00,157,272,611,0,785,1040,0
2026-02-09 23:46:00,198,272,513,0,729,983,0
