timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-02-07 00:46:00,370,276,280,0,645,925,0
2026-02-07 01:46:00,392,273,222,0,627,886,0
2026-02-07 02:46:00,348,273,222,0,615,843,0
2026-02-07 03:46:00,346,274,181,0,609,801,0
2026-02-07 04:46:00,332,273,182,0,618,787,0
2026-02-07 05:46:00,332,274,220,0,666,826,0
2026-02-07 06:46:00,332,274,222,0,760,828,0
2026-02-07 07:46:00,340,272,221,0,861,833,0
2026-02-07 08:46:00,354,271,220,9,913,854,0
2026-02-07 09:46:00,378,267,180,108,916,933,0
2026-02-07 10:46:00,412,267,182,81,906,942,0
2026-02-07 11:46:00,422,268,183,95,893,968,0
2026-02-07 12:46:00,428,266,192,97,881,983,0
2026-02-07 13:46:00,422,265,193,94,866,974,0
2026-02-07 14:46:00,421,266,210,107,851,1004,0
2026-02-07 15:46:00,430,265,216,99,846,1010,0
2026-02-07 16:46:00,415,268,216,35,865,934,0
2026-02-07 17:46:00,344,266,349,0,912,959,0
2026-02-07 18:46:00,328,266,345,0,940,939,0
2026-02-07 19:46:00,262,267,243,0,939,772,0
2026-02-07 20:46:00,274,268,254,0,898,796,0
2026-02-07 21:46:00,260,268,255,0,839,783,0
2026-02-07 22:46:00,287,268,264,0,774,819,0
2026-02-07 23:46:00,277,269,254,0,670,800,0
