timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-11-05 00:46:00,17,196,362,0,546,574,0
2025-11-05 01:46:00,13,197,359,0,531,568,0
2025-11-05 02:46:00,23,197,374,0,511,593,0
2025-11-05 03:46:00,27,198,374,0,503,598,0
2025-11-05 04:46:00,33,197,362,0,505,592,0
2025-11-05 05:46:00,29,198,447,0,544,674,0
2025-11-05 06:46:00,24,196,448,0,640,668,0
2025-11-05 07:46:00,11,197,342,3,734,553,0
2025-11-05 08:46:00,11,196,301,29,786,537,0
2025-11-05 09:46:00,12,198,301,58,802,569,0
2025-11-05 10:46:00,13,199,300,29,802,541,0
2025-11-05 11:46:00,24,198,305,53,792,580,0
2025-11-05 12:46:00,27,200,306,66,777,599,0
2025-11-05 13:46:00,20,200,308,39,765,567,0
2025-11-05 14:46:00,36,199,308,16,764,559,0
2025-11-05 15:46:00,22,198,308,20,766,548,0
2025-11-05 16:46:00,26,197,328,2,779,553,0
2025-11-05 17:46:00,38,196,469,0,797,703,0
2025-11-05 18:46:00,33,196,402,0,799,631,0
2025-11-05 19:46:00,97,195,390,0,795,682,0
2025-11-05 20:46:00,171,201,397,0,765,769,0
2025-11-05 21:46:00,255,199,364,0,719,817,0
2025-11-05 22:46:00,269,198,311,0,646,777,0
2025-11-05 23:46:00,411,199,307,0,601,916,0
