timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-06-09 00:46:00,59,360,334,0,634,752,0
2026-06-09 01:46:00,81,360,280,0,601,720,0
2026-06-09 02:46:00,59,360,239,0,579,657,0
2026-06-09 03:46:00,7,360,200,0,570,566,0
2026-06-09 04:46:00,15,361,277,0,573,652,0
2026-06-09 05:46:00,73,361,278,0,604,712,0
2026-06-09 06:46:00,120,362,255,10,676,747,0
2026-06-09 07:46:00,177,359,193,31,765,760,0
2026-06-09 08:46:00,186,360,209,33,832,788,0
2026-06-09 09:46:00,236,350,206,41,862,833,0
2026-06-09 10:46:00,281,349,204,57,879,891,0
2026-06-09 11:46:00,242,353,206,41,884,842,0
2026-06-09 12:46:00,220,350,206,34,884,810,0
2026-06-09 13:46:00,227,352,206,64,880,849,0
2026-06-09 14:46:00,198,352,206,55,878,811,0
2026-06-09 15:46:00,185,350,205,17,876,757,0
2026-06-09 16:46:00,175,353,207,32,877,767,0
2026-06-09 17:46:00,222,353,206,16,872,797,0
2026-06-09 18:46:00,359,354,205,76,851,994,0
2026-06-09 19:46:00,240,357,204,31,830,832,0
2026-06-09 20:46:00,226,355,205,6,821,792,0
2026-06-09 21:46:00,311,355,205,0,814,871,0
2026-06-09 22:46:00,321,352,203,0,762,876,0
2026-06-09 23:46:00,326,353,192,0,689,870,0
