timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-03-02 00:46:00,104,249,514,0,678,866,0
2026-03-02 01:46:00,76,247,453,0,654,775,0
2026-03-02 02:46:00,93,249,474,0,641,815,0
2026-03-02 03:46:00,80,249,496,0,636,825,0
2026-03-02 04:46:00,75,249,488,0,647,812,0
2026-03-02 05:46:00,78,252,568,0,693,898,0
2026-03-02 06:46:00,78,251,583,0,785,912,0
2026-03-02 07:46:00,74,251,659,10,885,994,0
2026-03-02 08:46:00,83,251,557,48,936,939,0
2026-03-02 09:46:00,60,253,477,61,936,851,0
2026-03-02 10:46:00,61,252,515,71,924,899,0
2026-03-02 11:46:00,69,253,414,84,909,820,0
2026-03-02 12:46:00,82,249,366,76,895,773,0
2026-03-02 13:46:00,146,246,363,93,881,848,0
2026-03-02 14:46:00,160,250,367,52,866,829,0
2026-03-02 15:46:00,202,250,365,52,859,869,0
2026-03-02 16:46:00,173,248,364,43,877,828,0
2026-03-02 17:46:00,152,245,535,7,923,939,0
2026-03-02 18:46:00,219,242,532,0,950,993,0
2026-03-02 19:46:00,223,240,533,0,949,996,0
2026-03-02 20:46:00,228,240,533,0,912,1000,0
2026-03-02 21:46:00,258,240,535,0,853,1032,0
2026-03-02 22:46:00,256,240,534,0,788,1029,0
2026-03-02 23:46:00,178,244,534,0,719,955,0
