timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-05-31 00:46:00,197,397,140,0,549,733,0
2026-05-31 01:46:00,224,396,140,0,515,759,0
2026-05-31 02:46:00,275,332,139,0,491,745,0
2026-05-31 03:46:00,292,332,139,0,483,762,0
2026-05-31 04:46:00,288,332,139,0,486,758,0
2026-05-31 05:46:00,294,334,138,0,494,766,0
2026-05-31 06:46:00,307,335,138,1,522,781,0
2026-05-31 07:46:00,223,336,137,5,567,701,0
2026-05-31 08:46:00,225,337,136,10,628,708,0
2026-05-31 09:46:00,224,337,139,15,679,715,0
2026-05-31 10:46:00,220,337,138,18,701,713,0
2026-05-31 11:46:00,217,335,139,32,719,723,0
2026-05-31 12:46:00,234,402,138,30,719,804,0
2026-05-31 13:46:00,227,397,139,23,711,786,0
2026-05-31 14:46:00,220,397,138,34,702,789,0
2026-05-31 15:46:00,216,396,137,36,699,785,0
2026-05-31 16:46:00,205,396,137,22,705,760,0
2026-05-31 17:46:00,338,396,139,13,723,886,0
2026-05-31 18:46:00,334,391,139,21,727,885,0
